,Id,SalePrice
160,1621,138042.1282738095
161,1622,154090.73790463523
162,1623,303444.9215384615
163,1624,209663.04506943692
164,1625,128748.60098875625
165,1626,177167.85607949249
166,1627,187502.43533351703
167,1628,275861.12304761907
168,1629,177056.3912671368
169,1630,345328.34
170,1631,222995.79333333333
171,1632,252262.6596825397
172,1633,170701.97575317195
173,1634,181345.01397761525
174,1635,178422.9969985061
175,1636,157636.2772778176
176,1637,181395.37252506267
177,1638,218287.65999999997
178,1639,184233.46365667845
179,1640,250112.09916666665
180,1641,190884.24617718082
181,1642,224018.6076290727
182,1643,225863.9154007101
183,1644,227035.19482173386
184,1645,183277.26423923444
185,1646,153916.01728814447
186,1647,166059.6105250264
187,1648,144153.97331155828
188,1649,137618.61001007506
189,1650,122270.08622549022
190,1651,124016.67727805703
191,1652,92834.78585858585
192,1653,100458.49576395829
193,1654,156292.26495687643
194,1655,157634.69129270312
195,1656,151136.78725115393
196,1657,155199.499102441
197,1658,155221.51985614383
198,1659,146585.101816386
199,1660,145979.1466447523
200,1661,437546.02
201,1662,376705.3685714286
202,1663,386160.09
203,1664,457667.59
204,1665,319313.3127777778
205,1666,336312.5133333333
206,1667,352714.096
207,1668,333011.1305555556
208,1669,309501.61
209,1670,337003.77
210,1671,268867.984
211,1672,463993.7
212,1673,299862.755
213,1674,250597.1801630592
214,1675,183783.8552390376
215,1676,187901.7218597561
216,1677,214410.83830591635
217,1678,474611.01
218,1679,364087.87
219,1680,316557.28134920634
220,1681,276976.31
221,1682,303665.87056410254
222,1683,187748.26933877784
223,1684,171287.33877744296
224,1685,175391.58022000297
225,1686,168228.4679964251
226,1687,167990.99209349827
227,1688,184739.64293348673
228,1689,187883.44063724077
229,1690,183412.8863332278
230,1691,175225.62952052767
231,1692,263421.06083333335
232,1693,170483.27041129157
233,1694,183522.65201910358
234,1695,170438.33148532023
235,1696,260848.77333333332
236,1697,172747.6315204476
237,1698,338407.365
238,1699,319719.725
239,1700,238734.10416666663
240,1701,265008.49142735044
241,1702,250670.51020579427
242,1703,251081.38994227967
243,1704,296565.4643333333
244,1705,237511.6584469697
245,1706,451004.73
246,1707,221674.37421576984
247,1708,220387.67622126438
248,1709,284831.4011111111
249,1710,228706.02351068376
250,1711,262953.5527777778
251,1712,229896.4905982906
252,1713,253445.5742857143
253,1714,227374.6062539683
254,1715,201318.87455110007
255,1716,171015.41889114835
256,1717,159183.1351449939
257,1718,139882.53714285715
258,1719,205526.94365175298
259,1720,247823.46749150855
260,1721,162107.77655844158
261,1722,131586.26267399266
262,1723,156811.95156623932
263,1724,218039.4087863715
264,1725,234891.50833333333
265,1726,183210.25097060448
266,1727,169409.6977605395
267,1728,190273.53369726232
268,1729,165517.57383405254
269,1730,159516.30672523557
270,1731,121062.53203385803
271,1732,134576.72975896415
272,1733,126614.97458490019
273,1734,130477.66172579095
274,1735,134259.74078373017
275,1736,117036.2015711724
276,1737,363439.23
277,1738,217804.5145305774
278,1739,271342.3566666667
279,1740,191885.1037489095
280,1741,179958.34122807017
281,1742,173303.78723497014
282,1743,176020.42589355088
283,1744,328164.271
284,1745,255250.17514285713
285,1746,271226.6415384615
286,1747,222742.5
287,1748,206137.7235672515
288,1749,162134.23572767162
289,1750,149707.82834397306
290,1751,227158.7677777778
291,1752,123226.10510850816
292,1753,147675.60327186398
293,1754,215599.5075
294,1755,165052.39982558333
295,1756,122689.6282677528
296,1757,122017.02870827925
297,1758,150061.60319699172
298,1759,170839.5355021162
299,1760,159086.3278649537
300,1761,153129.42775018577
301,1762,174973.3449100899
302,1763,169461.81956023924
303,1764,115997.20684188398
304,1765,181170.70233886168
305,1766,175318.0550052488
306,1767,198255.4514536341
307,1768,140176.7084616548
308,1769,166552.6649099189
309,1770,140584.65770922625
310,1771,136794.1400966029
311,1772,139429.7541634584
312,1773,142667.49661972112
313,1774,135821.80162934534
314,1775,135767.2794542158
315,1776,123239.37514130605
316,1777,116434.69604367079
317,1778,131229.37943886896
318,1779,120672.24330709252
319,1780,180969.35455998118
320,1781,132484.36157400045
321,1782,102687.24229669596
322,1783,133185.3221829641
323,1784,97270.31903966602
324,1785,114892.91375662114
325,1786,143035.93238515407
326,1787,170592.75773809527
327,1788,60272.406923076924
328,1789,92834.3017405583
329,1790,92590.40420490628
330,1791,171786.5765418895
331,1792,154274.756231685
332,1793,137696.41387627696
333,1794,142207.00292675075
334,1795,140686.6781105567
335,1796,120375.12494279996
336,1797,112706.8340522876
337,1798,125966.51212694873
338,1799,114480.73072467152
339,1800,123463.08263918746
340,1801,128548.07962126954
341,1802,152898.06188960982
342,1803,152682.27198872878
343,1804,140316.6081256101
344,1805,133506.6363099504
345,1806,116059.88479857397
346,1807,151954.29124999998
347,1808,120643.93742784993
348,1809,124864.19550245652
349,1810,144556.36487909363
350,1811,113172.23200893983
351,1812,115312.51804013533
352,1813,123126.16474513624
353,1814,104825.41986054614
354,1815,61190.07285714286
355,1816,104487.30886917748
356,1817,124308.31024822858
357,1818,131556.3119047619
358,1819,115635.49161112295
359,1820,84293.92842657343
360,1821,116404.37980311355
361,1822,145040.65715485343
362,1823,64342.9
363,1824,136501.055
364,1825,139462.63757783885
365,1826,104171.64123720497
366,1827,111057.85837326404
367,1828,139608.97651574732
368,1829,110497.44654301948
369,1830,144406.0481817489
370,1831,166959.14066666667
371,1832,112518.8319047619
372,1833,148578.5574404762
373,1834,132375.43248574008
374,1835,163874.50085470086
375,1836,126672.95270269948
376,1837,105060.39672771674
377,1838,140019.57210611756
378,1839,86960.06304761906
379,1840,155423.33065104834
380,1841,146043.0719383502
381,1842,89939.32185945632
382,1843,143436.71605048026
383,1844,140599.11711333256
384,1845,136189.8443393752
385,1846,151240.12681186083
386,1847,149840.07031488977
387,1848,63670.368571428575
388,1849,121075.07378431372
389,1850,131371.58729062014
390,1851,154162.72096590928
391,1852,130110.10687341297
392,1853,135356.73844037543
393,1854,175619.95359363433
394,1855,149975.48450623776
395,1856,224038.3206088151
396,1857,159554.4354980843
397,1858,138290.71745530493
398,1859,122309.27852673351
399,1860,152972.34225621147
400,1861,121713.34709816208
401,1862,269639.34
402,1863,265874.55
403,1864,265874.55
404,1865,312785.33
405,1866,325630.975
406,1867,240532.9648883339
407,1868,305957.61238095234
408,1869,194937.46040844393
409,1870,241529.2252649573
410,1871,251986.82892857143
411,1872,176703.00576894186
412,1873,228187.50501789036
413,1874,137823.25167399822
414,1875,205068.03534734997
415,1876,199889.79009900973
416,1877,207915.137493329
417,1878,212106.962104839
418,1879,132084.66260957735
419,1880,136665.43109576168
420,1881,242577.38211180124
421,1882,262325.01385488664
422,1883,198252.0353350417
423,1884,223295.942178279
424,1885,266375.9036813187
425,1886,304600.4157142857
426,1887,199193.22002944272
427,1888,286521.4704761905
428,1889,165540.26915343304
429,1890,138602.9153863351
430,1891,143147.63744245624
431,1892,112280.28737704609
432,1893,138162.01156031105
433,1894,130328.99609386566
434,1895,155298.98672484097
435,1896,129754.14327906945
436,1897,117145.90342218218
437,1898,108542.7035741905
438,1899,128291.28878574034
439,1900,153352.9876190476
440,1901,177419.75352079293
441,1902,130688.91509205708
442,1903,222887.09333333332
443,1904,136266.58314654787
444,1905,182827.63203711843
445,1906,159380.81791666665
446,1907,214263.41763157898
447,1908,116253.85656084657
448,1909,139078.09175377467
449,1910,126547.2621508644
450,1911,190086.60394369572
451,1912,265016.27
452,1913,140540.38731875469
453,1914,67575.20666666667
454,1915,331350.16333333333
455,1916,70396.92666666667
456,1917,253626.24013919418
457,1918,137795.43686847587
458,1919,157740.05913281982
459,1920,150599.4143924724
460,1921,419327.58
461,1922,343722.59
462,1923,196551.8787303092
463,1924,242139.94714285716
464,1925,226561.0373916888
465,1926,389503.17
466,1927,140087.58497168234
467,1928,160991.48557705706
468,1929,126667.81092954012
469,1930,124807.81117886998
470,1931,141127.84683625333
471,1932,137094.4215359178
472,1933,170760.54277739167
473,1934,180773.2949598241
474,1935,175729.5990633862
475,1936,189484.79135149336
476,1937,179806.0364859018
477,1938,164444.96756737417
478,1939,251249.78190476194
479,1940,197853.10199775497
480,1941,177877.61047918283
481,1942,189646.68504641845
482,1943,198618.58291416042
483,1944,320918.914
484,1945,367648.59
485,1946,160398.7439611112
486,1947,313992.3088888889
487,1948,168201.00712095946
488,1949,245402.047694508
489,1950,181828.83677872128
490,1951,269153.22
491,1952,250533.82496894407
492,1953,166303.00150024574
493,1954,206967.26987179485
494,1955,130121.08965151051
495,1956,278712.9033333334
496,1957,169083.63590255223
497,1958,305756.58990476193
498,1959,142186.02936380357
499,1960,114248.06897446535
500,1961,121539.68824727435
501,1962,96099.27365319864
502,1963,105725.45707671957
503,1964,112549.51566618567
504,1965,155282.37275296924
505,1966,155643.31380411691
506,1967,298866.92333333334
507,1968,386061.7857142857
508,1969,380467.14
509,1970,416401.76
510,1971,421921.43
511,1972,359680.4285714286
512,1973,273819.8704751553
513,1974,307181.6692777777
514,1975,467155.23799999995
515,1976,277284.82185714284
516,1977,361458.19399999996
517,1978,362311.84
518,1979,331591.4273809524
519,1980,195837.03109911378
520,1981,343245.39777777775
521,1982,236294.5770104618
522,1983,223680.38231349207
523,1984,171823.05535935092
524,1985,201733.21724461648
525,1986,204487.06427849925
526,1987,186079.1347468326
527,1988,177891.46353952348
528,1989,184581.14155346676
529,1990,218185.75921411917
530,1991,217223.5308961039
531,1992,212899.3665586516
532,1993,171901.35450501688
533,1994,246331.96583333335
534,1995,182185.45486856133
535,1996,254190.325
536,1997,318830.61
537,1998,348180.69371428574
538,1999,248953.72391666667
539,2000,305372.532
540,2001,270741.72
541,2002,239163.02321428567
542,2003,247754.7608336106
543,2004,257789.94548717953
544,2005,230554.86
545,2006,223808.37401190476
546,2007,245359.35447763317
547,2008,209940.87218045112
548,2009,190207.53083589568
549,2010,191259.57103252073
550,2011,147602.57743589743
551,2012,182697.07360927877
552,2013,180636.39912430063
553,2014,186736.17878139846
554,2015,194180.23041105445
555,2016,189966.70122561353
556,2017,205075.47321518112
557,2018,125019.76115851116
558,2019,134197.4332464047
559,2020,116764.06208984973
560,2021,117828.31432479266
561,2022,178813.19416494464
562,2023,157507.13972246106
563,2024,222862.28095238094
564,2025,371285.32
565,2026,183263.68917296812
566,2027,150046.55619882964
567,2028,153708.2996017316
568,2029,170765.2715818435
569,2030,282084.19
570,2031,266450.6563636364
571,2032,288788.88636363635
572,2033,280130.3185714286
573,2034,165399.3556969697
574,2035,205799.85602442006
575,2036,188678.4833333333
576,2037,191817.4833333333
577,2038,341002.8166666667
578,2039,211538.67129429177
579,2040,413231.89
580,2041,305261.19136363635
581,2042,209903.1743282005
582,2043,173760.1270199956
583,2044,172951.20153310627
584,2045,238739.42875
585,2046,135236.62102461854
586,2047,154048.72421878896
587,2048,136081.30668991923
588,2049,133590.8823545984
589,2050,173240.07080344073
590,2051,107620.7300355242
591,2052,136776.65416318766
592,2053,145285.7621501184
593,2054,89671.76355736857
594,2055,161479.28963169534
595,2056,123515.54776863243
596,2057,129538.0861721644
597,2058,207886.9529168619
598,2059,124030.29177262798
599,2060,162759.70930451129
600,2061,171904.33662397225
601,2062,139517.30534546307
602,2063,113258.05847154399
603,2064,141969.3502950981
604,2065,127375.12041732241
605,2066,171567.93959353975
606,2067,131113.37666666665
607,2068,136201.25932724046
608,2069,88644.48347216002
609,2070,112102.59078242896
610,2071,96388.36002947419
611,2072,139159.91648031655
612,2073,133095.1472389126
613,2074,179986.2611186605
614,2075,145857.6436593267
615,2076,123291.20344628982
616,2077,150848.1342180701
617,2078,131869.40032787825
618,2079,135936.86875555222
619,2080,115939.18468031188
620,2081,120871.12508905455
621,2082,132436.44752240588
622,2083,146684.08450237045
623,2084,113059.4132352371
624,2085,135098.04706445485
625,2086,110106.53822843824
626,2087,122549.67043087652
627,2088,104278.06851727981
628,2089,94164.43439596324
629,2090,130965.46629373763
630,2091,128236.17657646585
631,2092,136572.31455562104
632,2093,141065.2945833333
633,2094,131645.23880827505
634,2095,148394.32352104655
635,2096,88961.80573918835
636,2097,96559.36404761905
637,2098,145498.47098290818
638,2099,64909.36126436781
639,2100,112140.62833333334
640,2101,118832.10721862988
641,2102,146832.41594696968
642,2103,105959.24581073372
643,2104,131032.98010884789
644,2105,127162.16188096687
645,2106,75078.41
646,2107,244520.38
647,2108,117818.07220172315
648,2109,117327.14565639928
649,2110,124530.32691304391
650,2111,156583.17777777778
651,2112,143630.44164837056
652,2113,118640.08983169617
653,2114,115006.54836725802
654,2115,158892.5071487963
655,2116,116209.37272328745
656,2117,151470.2636671567
657,2118,122312.42119404732
658,2119,110170.97761531279
659,2120,115013.3013997114
660,2121,105207.59160677883
661,2122,105985.47727867289
662,2123,89738.43399558775
663,2124,185382.52
664,2125,136843.4147621976
665,2126,169662.6347316429
666,2127,149625.82543504902
667,2128,126293.57340961098
668,2129,103752.04055455845
669,2130,145451.53548669466
670,2131,151019.0656602564
671,2132,115674.59766219555
672,2133,116616.003037963
673,2134,118253.44609176261
674,2135,105058.45466035778
675,2136,84226.11979437228
676,2137,118099.5279276435
677,2138,140206.47491637256
678,2139,153586.92920037115
679,2140,137228.1740048451
680,2141,141338.53205735932
681,2142,139041.82261180083
682,2143,145883.21476701865
683,2144,121504.645
684,2145,135508.5854981131
685,2146,147235.05771879022
686,2147,171375.56007142857
687,2148,124441.94076157497
688,2149,138483.29690337917
689,2150,233692.6133333333
690,2151,136296.46959595958
691,2152,173502.425
692,2153,163373.10269519954
693,2154,109531.45538369626
694,2155,129734.61713548256
695,2156,220217.54
696,2157,252064.34544513456
697,2158,238676.98333333337
698,2159,225634.16983333335
699,2160,172494.37656693734
700,2161,251180.16427805502
701,2162,413553.81
702,2163,327758.5983333334
703,2164,257125.38393162395
704,2165,189233.72381627143
705,2166,144540.8768483903
706,2167,204871.2201131091
707,2168,214445.18069597072
708,2169,189425.31548778398
709,2170,221033.19058576514
710,2171,147626.02840359806
711,2172,142719.84096895042
712,2173,164972.23892866823
713,2174,239536.41173659675
714,2175,319434.66857142857
715,2176,319745.3957142857
716,2177,258200.51
717,2178,230516.13770634925
718,2179,145569.28541801337
719,2180,187403.3011904762
720,2181,195318.2767357025
721,2182,233695.32132756128
722,2183,193235.53165702277
723,2184,139124.2535353058
724,2185,139495.77571354297
725,2186,143845.47544718452
726,2187,147138.20026047665
727,2188,156754.58073130625
728,2189,184538.42868972744
729,2190,85313.7144988345
730,2191,90980.95692307693
731,2192,93979.00396825398
732,2193,101118.18508149743
733,2194,103855.50043519468
734,2195,114362.37218050467
735,2196,107889.48304451426
736,2197,112374.26677106226
737,2198,159649.10180421858
738,2199,154037.06371753247
739,2200,132565.44248979274
740,2201,131205.48114801204
741,2202,188419.55980619654
742,2203,169715.2987788309
743,2204,179468.15971153844
744,2205,115739.78841733406
745,2206,136001.70467628812
746,2207,252150.79333333336
747,2208,226384.21256410255
748,2209,195218.889063147
749,2210,126655.03463492065
750,2211,114369.47148738742
751,2212,111480.11965945055
752,2213,103772.36919534972
753,2214,147887.33334611385
754,2215,106727.31396513857
755,2216,150513.72932605835
756,2217,61351.88
757,2218,91479.01476190476
758,2219,72980.91333333333
759,2220,89225.48858299594
760,2221,323280.8433333333
761,2222,256616.29777777777
762,2223,259861.232605364
763,2224,218224.8328023391
764,2225,139009.9083095238
765,2226,179287.16466165415
766,2227,195452.9541023813
767,2228,289505.2707142857
768,2229,240539.96976190477
769,2230,164776.97539774922
770,2231,214780.95738095234
771,2232,178876.64629682788
772,2233,170002.50852292136
773,2234,263216.4357142857
774,2235,198751.67538348332
775,2236,282888.4077289377
776,2237,347134.8533333333
777,2238,199275.06005555554
778,2239,120077.25683150183
779,2240,165992.00166793988
780,2241,155053.52394493006
781,2242,136729.09839685165
782,2243,140434.21866114566
783,2244,96033.58787878789
784,2245,93568.40202020202
785,2246,145374.70707904373
786,2247,107851.85290404041
787,2248,124971.25699721223
788,2249,124994.95869330197
789,2250,136365.23471405313
790,2251,123432.58988095236
791,2252,183602.15489193253
792,2253,155528.516092644
793,2254,179322.58608834894
794,2255,193124.28771026476
795,2256,182182.2677999233
796,2257,189422.49409678043
797,2258,172872.4999110901
798,2259,179239.60237972531
799,2260,148028.2799047999
800,2261,191329.39741666667
801,2262,207983.7827099567
802,2263,327306.044
803,2264,435673.02
804,2265,169960.47214285715
805,2266,291734.42
806,2267,371689.02
807,2268,370312.87
808,2269,163388.11027574376
809,2270,181742.97054092097
810,2271,249858.92
811,2272,207300.94178030305
812,2273,165043.42687974797
813,2274,170401.96923497893
814,2275,162631.64663277098
815,2276,164001.09555555554
816,2277,182961.89643697374
817,2278,156271.6855611162
818,2279,125029.00315869013
819,2280,121776.24142997744
820,2281,174239.7792844294
821,2282,176511.33999041456
822,2283,95586.95833333334
823,2284,107758.64630699012
824,2285,149997.98378976286
825,2286,128531.86927558316
826,2287,344178.4925
827,2288,263492.1647151179
828,2289,376331.56
829,2290,419401.73
830,2291,311482.07399999996
831,2292,400587.51
832,2293,459315.89
833,2294,389238.54
834,2295,443297.85
835,2296,298535.70294218825
836,2297,306326.34555555554
837,2298,334257.3575
838,2299,377435.35
839,2300,316041.902
840,2301,273488.40555555554
841,2302,237128.35584195997
842,2303,243633.95300186743
843,2304,242481.3540013125
844,2305,183805.84625
845,2306,184205.67958333332
846,2307,184091.23624832914
847,2308,215464.79018925517
848,2309,283126.61
849,2310,225611.79077803905
850,2311,194358.76191974257
851,2312,170111.47657538636
852,2313,175064.0021690037
853,2314,175823.897226278
854,2315,173498.64527091553
855,2316,180825.88041599028
856,2317,176286.02668425906
857,2318,173649.63222609795
858,2319,175975.94909502045
859,2320,178946.36067585103
860,2321,255996.84754617605
861,2322,169543.68985164282
862,2323,180477.39333509404
863,2324,171847.65293571164
864,2325,224576.72661396573
865,2326,167763.7957290294
866,2327,215730.3983807859
867,2328,218766.2876730287
868,2329,181717.1938679756
869,2330,179292.8423204048
870,2331,348545.89
871,2332,403923.495
872,2333,312996.58
873,2334,256723.16333333336
874,2335,253394.14777777775
875,2336,334577.8585714286
876,2337,199311.93355053742
877,2338,286485.6284871795
878,2339,229810.1117765568
879,2340,387709.07
880,2341,228415.9587878788
881,2342,242831.61428571425
882,2343,224240.69897619047
883,2344,236181.2133960484
884,2345,239234.68765900738
885,2346,222030.8196904762
886,2347,195018.84494006968
887,2348,225892.00627777778
888,2349,159878.726328782
889,2350,276211.5788888889
890,2351,260303.0983809524
891,2352,234256.45680406527
892,2353,201965.94
893,2354,133275.5529761905
894,2355,154439.907550505
895,2356,154423.61135575536
896,2357,199817.27732937894
897,2358,193960.8972666296
898,2359,125728.61117743244
899,2360,118881.05275213813
900,2361,136830.08771185318
901,2362,272602.45
902,2363,142817.5614439197
903,2364,151227.78554625198
904,2365,218162.02675396827
905,2366,191607.31311654137
906,2367,226598.52
907,2368,203514.76936994822
908,2369,222157.74
909,2370,168019.41992493492
910,2371,168965.78198274915
911,2372,174905.19344338996
912,2373,261916.01444444444
913,2374,302426.99
914,2375,245584.83153846153
915,2376,263486.2571428571
916,2377,354347.75
917,2378,132201.37342366326
918,2379,200495.1261111111
919,2380,141507.39929729092
920,2381,160776.55639540742
921,2382,181450.28067220058
922,2383,219501.96802203063
923,2384,237746.8350974026
924,2385,147814.6925135554
925,2386,144044.00904251015
926,2387,134975.18389340804
927,2388,101397.85491516144
928,2389,123994.1247795876
929,2390,137866.07623583847
930,2391,136530.14398593784
931,2392,113162.61077608148
932,2393,165012.0717427206
933,2394,144023.58493969394
934,2395,195036.07337662342
935,2396,149657.33556850557
936,2397,196282.8019394701
937,2398,122956.00004020917
938,2399,62447.09
939,2400,64023.06692307692
940,2401,117371.42646640075
941,2402,139983.0358926153
942,2403,132282.55215429285
943,2404,146123.88063589187
944,2405,161760.4799588019
945,2406,137014.20056310837
946,2407,128501.58379877731
947,2408,138687.4301468041
948,2409,134427.72054055883
949,2410,163829.89667643196
950,2411,120650.24839333665
951,2412,156895.99404761905
952,2413,141109.44425385905
953,2414,136502.36749635029
954,2415,129347.88618598008
955,2416,128293.37340414303
956,2417,129600.9827176537
957,2418,121858.70869285674
958,2419,134780.0262126516
959,2420,127787.67736914773
960,2421,151663.325
961,2422,120861.177266424
962,2423,125136.16321869023
963,2424,155695.1884875166
964,2425,165718.14130434784
965,2426,130585.71256653134
966,2427,133808.25585167497
967,2428,169993.8912190476
968,2429,118528.47760556989
969,2430,128540.93022118136
970,2431,115118.9509970408
971,2432,135553.7585010086
972,2433,143856.514565868
973,2434,147390.22480457713
974,2435,152462.87661531355
975,2436,113947.18161374265
976,2437,112705.91354205833
977,2438,122423.1608156176
978,2439,111294.55910825777
979,2440,125066.19448175652
980,2441,110162.29375757575
981,2442,102841.01607089424
982,2443,113717.8888868078
983,2444,124702.2994681979
984,2445,90321.17456543457
985,2446,130547.7807934921
986,2447,237054.87329004332
987,2448,140875.92174983653
988,2449,119924.89464261595
989,2450,154512.88872749827
990,2451,126812.70060183753
991,2452,214667.17
992,2453,102329.61555255776
993,2454,123289.9641818182
994,2455,105258.93607972069
995,2456,149373.6010169239
996,2457,117453.53940129577
997,2458,114604.8507852148
998,2459,110312.5353706801
999,2460,138586.93886689944
1000,2461,119085.62562127232
1001,2462,137951.0866200201
1002,2463,117312.33787279444
1003,2464,156109.86807251515
1004,2465,136479.30853564487
1005,2466,115448.70791168905
1006,2467,155983.59717187955
1007,2468,92690.56035915171
1008,2469,90396.60169635143
1009,2470,174462.37180027275
1010,2471,200830.0088095238
1011,2472,168385.811824136
1012,2473,117647.66513733371
1013,2474,107965.61164285714
1014,2475,228807.5
1015,2476,111872.99203326466
1016,2477,133621.40600445503
1017,2478,160939.87098617954
1018,2479,113393.4350287265
1019,2480,135274.86913775766
1020,2481,126741.8315836537
1021,2482,136013.11175886882
1022,2483,118907.20178825196
1023,2484,120219.53357594566
1024,2485,120667.99471279135
1025,2486,155619.90778999636
1026,2487,181715.13
1027,2488,157656.18481450982
1028,2489,147221.80226610284
1029,2490,153506.45819644627
1030,2491,87958.8937254902
1031,2492,190495.8149461294
1032,2493,141862.88265851795
1033,2494,172998.01183308745
1034,2495,96039.47515151516
1035,2496,214628.02134615384
1036,2497,152467.12248368232
1037,2498,114227.78559227273
1038,2499,88544.1313445378
1039,2500,130432.33537379287
1040,2501,137808.93649501083
1041,2502,154044.3493481006
1042,2503,102921.11643292196
1043,2504,181796.5223125813
1044,2505,218156.63561716795
1045,2506,253393.5864616299
1046,2507,306387.5231746032
1047,2508,252138.5203505188
1048,2509,220863.2657806324
1049,2510,228615.2701575092
1050,2511,185461.25515256173
1051,2512,217720.5450876401
1052,2513,221563.6624466338
1053,2514,240023.63333333336
1054,2515,149944.45289257742
1055,2516,156004.26971224134
1056,2517,134826.09066552354
1057,2518,144140.38393742283
1058,2519,228380.4665293519
1059,2520,207515.6463210123
1060,2521,195471.41206257234
1061,2522,222826.33345821578
1062,2523,137586.68984899987
1063,2524,137590.37066726235
1064,2525,143523.38638017318
1065,2526,139745.15755812448
1066,2527,116485.5271173924
1067,2528,131466.08197132422
1068,2529,134820.07038028623
1069,2530,112110.65964766714
1070,2531,248834.98925465837
1071,2532,232334.69460378957
1072,2533,197802.0735460164
1073,2534,245892.0446336996
1074,2535,297094.7325384615
1075,2536,235461.3412820513
1076,2537,225098.74316584563
1077,2538,187852.27834557724
1078,2539,185862.47526544743
1079,2540,173738.596162047
1080,2541,181607.8049747328
1081,2542,171275.23610788083
1082,2543,129067.90938532172
1083,2544,132547.74161548258
1084,2545,135403.9048089688
1085,2546,146964.78550967004
1086,2547,141370.81149696573
1087,2548,155047.815
1088,2549,160662.33394444446
1089,2550,366956.64
1090,2551,143561.49204152386
1091,2552,117666.67706250603
